node_id,landuse_type,area_sqm,longitude,latitude
581,0,266.62896436825395,234445.10755224118,901937.9066613396
582,-1,322.9327482213266,234745.2896838136,901927.922154235
583,4,0.621741232578643,233843.3288269462,901906.009363311
584,-1,4509.668238000013,233854.9792810678,901846.1588403811
585,1,7280.394692512229,234170.9946080502,901854.1447643015
586,1,1813.3752855174243,234667.6202967322,901864.3211437804
587,0,2804.8314221976325,234719.35841691552,901834.6742642096
588,3,909.8186676231344,234742.9476902355,901851.3705884272
589,-1,1908.915302310139,234662.58694901684,901834.234954488
590,1,4653.343226235127,233936.16405713445,901802.7395622183
591,-1,8292.651037409902,233970.775211084,901736.5751309568
592,1,5931.673101224005,234045.29666854267,901763.624001129
593,1,695.0635919868946,234384.06381943982,901800.0786916091
594,4,3746.402610734105,234652.84148554027,901773.5974284234
595,-1,3555.860751944594,234054.79298514465,901693.032983543
596,1,7119.3715389072895,233899.2710723035,901746.3503386984
597,0,2355.3183377338573,234702.3208398413,901765.5616721691
598,1,16689.5945412718,234152.90845133614,901726.1904153512
599,1,4000.707495723851,234433.07115432076,901726.4606152963
600,1,2408.349909134209,234023.123470187,901705.3856906822
601,1,5909.1106974855065,234668.80691759163,901687.4096115886
602,1,3384.8280889876187,233998.42864781647,901670.5709539969
603,-1,684.8031308315694,234047.20213281745,901632.5015074405
604,-1,2073.850805492606,234259.579808829,901559.96969795
605,-1,15794.587616725825,234602.74013626258,901486.4090229416
606,1,6738.385890247911,234650.02993539738,901543.0878117535
607,-1,718.1331605715677,234276.07343819248,901540.8125832153
608,1,7920.628155092243,234429.1753851768,901431.9369751507
609,1,7023.807167477906,234313.8144447855,901448.5057506069
610,-1,1894.5662912484258,234187.95764645978,901404.9013295398
611,1,6234.2010630220175,234573.3247854557,901391.1850496643
612,1,897.6901741405018,234404.4027752099,901400.9959818868
613,1,4594.089804142714,234402.04022810564,901659.7166106002
614,-1,543.9362449422479,234443.46612148287,901654.4148042402
